Transaction_ID,Date,Customer_Name,Gender,Age,Income,Category,Region,Sales_Amount,Quantity
37b88cf3-2bb1-4242-8272-e86594288438,23/05/2021,Zachary Roman,Female,29,39115,Electronics,East,716.92,3
62139e1d-3e55-4e97-b79e-09249d5d8116,16/04/2021,Tiffany Hobbs,Female,42,52907,Electronics,South,278.99,3
b91a3d03-0cfd-42be-a3ea-9422634df6d6,05/01/2021,Brianna Kirby,Female,36,147075,Electronics,South,574.78,8
6d9314a1-00cf-4ec1-8fc3-9b32bb81326a,10/09/2023,Philip Ortiz,Female,60,92388,Health & Beauty,North,649.19,9
9e3f6224-80c2-4c3e-8f7b-e3eefcd2eeb1,04/01/2022,Robert Ballard,Female,57,43674,Health & Beauty,East,359.35,5
17adc4ed-e27f-4347-a7a4-e736e0b43694,08/01/2024,David Thomas,Male,50,68993,Health & Beauty,North,413.96,8
2e70765e-ec5b-4fa6-8141-e4848abc909a,07/11/2023,Christopher Diaz,Male,44,112151,Clothing,South,317.47,8
9196526d-8116-4e36-a20e-38a335c690bd,03/09/2021,Troy Ellis,Male,28,133746,Health & Beauty,West,436.9,7
d842045e-0f65-470d-a5df-741c60533b12,02/02/2024,David Dunn,Male,61,82330,Health & Beauty,East,394.77,4
1994e269-4f89-4a58-9de9-fcb1d494f68e,14/08/2023,Derek Scott,Female,70,89744,Health & Beauty,West,896.22,5
1d559735-d353-4731-ab43-cf7209ecb9a0,25/06/2020,Melissa Deleon,Female,41,69560,Health & Beauty,East,594.83,7
433f0da7-ed4c-4d89-a015-93d52fcbd595,29/11/2021,Susan White,Female,56,113111,Clothing,Central,12982.9,2
9a74b459-4e88-4e07-bca2-2afc6c108fb6,16/04/2021,Sue Harrison,Female,51,77855,Funiture,West,943.04,1
d8c0ce7e-2368-489d-8d17-03607b2662c5,03/03/2023,Christopher Murray,Male,36,90340,Electronics,North,979.71,8
d185e7d5-00b2-4cbb-97e2-3ce9e3472df0,19/01/2020,Daniel Garrison,Female,32,52449,Clothing,North,877.36,5
69b264b7-882e-4386-89c9-9f38939cfb35,26/12/2022,Adrienne Williams,Female,58,144348,Groceris,West,118.25,3
c664188e-081c-4a26-98fa-ae12e57b392f,16/05/2022,John Frey,Female,50,85812,Electronics,West,512.83,1
07fe9fef-63bf-4d3c-bb5e-0c3c12adc091,19/06/2020,Emily Sutton,Male,67,120073,Health & Beauty,Central,559.58,6
776c664d-3ca3-4abe-a78f-61511864602e,17/11/2024,Erin Cooper MD,Male,37,131192,Clothing,East,347.01,6
12a5a762-fc41-4c01-b1a2-69fd34f70485,23/12/2023,Sherry Nunez,Female,56,36342,Funiture,Central,58.43,4
a152d848-42c7-42e4-8d7e-1bb5732ad2e4,28/02/2021,Rebecca Monroe,Female,54,48212,Funiture,South,511,2
af6ab2ad-32ac-41b7-b8bd-0c87bf0ef11c,11/02/2023,Miguel Pearson,Male,49,34426,Groceris,South,695.03,3
884ee3e7-0348-4e22-b53f-5ba6fbf436ac,23/05/2022,Samantha Dean,Female,37,78986,Health & Beauty,Central,415.71,8
372653e9-34a9-4b44-b9e4-25ce21bb5e4b,11/01/2024,Kenneth Riddle,Male,40,38471,Clothing,North,544.95,4
f311e3c2-1373-42b3-b16b-31856766ab24,10/12/2021,Nicole Grant,Female,33,62706,Electronics,Central,261.88,5
e0366710-649c-44ce-a2e6-23a68320e60c,20/03/2024,Eric Shea,Male,53,138479,Health & Beauty,North,574.52,4
9d3987f0-55c0-4510-b88e-d6a02f7d6fe2,28/10/2024,Ann Fuentes,Male,29,145515,Health & Beauty,West,823.97,4
30b09ee2-1376-4637-acff-b713a6ec92c9,22/03/2021,Monica Dunn,Male,35,126356,Clothing,North,111.31,8
5551be14-bf78-4233-82d2-ef7b8ea47fd7,02/03/2020,Lauren Phelps,Male,68,140083,Health & Beauty,South,910.57,5
a24bb7db-6dbd-4432-89a0-7e7043b9ce45,13/05/2022,Frank Burke,Female,47,120861,Entertainment,Central,176.03,7
734fd938-7d5c-4919-a44f-b040d1f02d98,24/05/2021,Kevin Delgado,Female,24,39272,Health & Beauty,South,884.3,2
34b2f283-eabe-4931-8147-d67dfff0bf20,08/10/2024,Doris Pruitt,Female,57,49247,Electronics,North,780.38,5
0ef64f3e-9727-4a3b-865d-92c2ff663416,01/10/2023,Sara Tate,Male,44,40767,Clothing,South,160.34,4
88cf2d49-777c-416a-a479-46f406069943,01/06/2024,Barbara Warren,Female,46,73620,Clothing,South,776.85,6
1a4dc42d-fe6f-46fa-af8b-5ea543c67038,02/02/2023,Joseph Odonnell,Female,35,135525,Entertainment,West,355.21,3
4f5d37ad-aacc-4b3a-baf9-91a31e5c2ce3,19/03/2020,Mr. Thomas Davenport,Male,24,129198,Electronics,North,450.56,7
cf96351f-f5b8-485b-a3e0-876a1d035cbb,13/07/2020,Scott Martin,Male,59,146788,Entertainment,Central,781.34,8
c7b97d2e-2d4b-46c8-b5f9-7f26c2410a93,07/09/2022,Christopher Ayala,Male,64,44794,Funiture,North,123.13,5
9336661b-6a7d-4cf1-af37-a38f18bdc9fa,02/11/2020,Nicholas Ramos,Male,50,44858,Groceris,South,733.48,5
2865b93c-056c-4642-b621-418cc136369e,28/06/2023,Brenda Chen PhD,Male,60,88296,Entertainment,East,795.08,5
8ae48f97-d418-4b09-8dc6-ce1888e52369,02/04/2022,Veronica Stewart,Male,41,71483,Entertainment,East,755.77,9
1aface50-f953-4586-a7a5-869dbe057e56,18/06/2022,Susan Roberts,Female,45,45946,Entertainment,North,552.04,9
bc9d7d87-3236-4a79-9cb7-228dc8000fee,20/03/2020,Richard Lopez,Female,22,141532,Clothing,Central,730.05,7
888fbaee-7518-4e89-af2c-f731a555654c,19/12/2024,Janet Rojas,Male,32,102527,Funiture,West,849.16,2
ccf41901-97f2-43b7-85c7-de08677dc9ad,11/08/2021,Stacy Nash,Female,30,26075,Clothing,North,982.33,1
fe276631-5e42-452e-8bf9-6e7cad075af6,23/08/2023,Carl Maddox,Male,44,146954,Health & Beauty,Central,898,7
4d77c0c9-232c-4970-8d73-788b6a1e7e10,27/02/2024,Martha Gates,Female,69,90234,Electronics,Central,698.63,9
d1ccc860-4ffe-4892-8871-fad45b555b7f,08/06/2020,Robert Lewis,Male,31,103202,Groceris,Central,194.42,8
e69bcd81-7035-4084-b434-aefc2cf2645b,15/08/2024,Mr. Todd Wiggins,Female,25,93638,Entertainment,South,183.58,8
bb1ada2c-72fe-4353-ba2d-4f38c51af6dc,11/03/2020,Jennifer Smith,Male,33,111488,Groceris,South,313.13,2
94bbe895-8032-4eac-b42c-95563216ecc8,06/10/2023,Vanessa Tucker,Male,19,79188,Electronics,North,546.11,7
a4483ebd-4a83-4f7b-9027-00945a6d73de,22/06/2020,Tommy White,Female,50,49461,Funiture,East,71.54,8
b117b7b2-1d56-4d2a-9ea1-7988ec656ffe,18/02/2024,Willie Williams,Male,39,48113,Electronics,West,866.01,7
7cc5ccfd-aca9-4590-89c6-c209303940ee,20/11/2024,Amanda Price,Male,60,80521,Funiture,Central,296.76,8
1afaae01-2663-4be7-be52-9961e45777fd,12/12/2021,Rebecca Murillo,Male,51,102789,Funiture,North,220.03,5
9240aa6b-f162-439e-848b-c275ed7e5a05,17/04/2020,Sean Sanchez,Female,45,52425,Health & Beauty,Central,935.91,8
71324983-09cd-4d87-a565-881ab36b9108,15/10/2023,Lisa Aguirre,Male,34,77746,Health & Beauty,East,184.72,3
6f4ae383-efb0-4b2b-96bb-b88fa80552de,05/01/2020,Maurice Johnson,Male,55,142522,Groceris,East,159.71,5
3689eba2-2a97-4ba1-bff0-48a3888f7c4a,24/08/2022,Justin Cox,Female,61,42541,Groceris,East,989.98,7
69282dda-aa6b-4e5b-8f29-b9e9a33d8edd,29/02/2020,Susan Graves,Male,64,37085,Entertainment,North,290.33,1
641d29ac-947a-4f59-9b38-9b4f91e585b1,04/01/2021,Laura Madden,Male,62,64097,Entertainment,Central,702.26,9
8202a124-4062-4653-9e63-bd689f20c831,18/09/2024,Mark Alexander,Female,49,146212,Health & Beauty,North,10.04,2
7e772739-bab5-408b-824e-39669e204493,26/01/2021,Michael Hill,Female,48,45550,Health & Beauty,East,851.49,2
40c5c96e-ea31-417f-b5af-57aca9bfe5b2,08/06/2024,Lindsay Bailey,Male,43,39733,Funiture,East,830.13,5
0f9e71ea-61e9-473f-ac4d-78a36eae7e83,09/02/2023,Devin Kennedy,Male,53,132234,Entertainment,North,932.69,7
5f5ad66a-8ead-49ee-bca0-ba7be7eddc91,06/08/2022,David Velez,Male,59,112154,Clothing,East,542.24,6
8d083359-8408-4f85-a026-464d5cba3f2e,01/11/2023,Rachel Sanchez,Female,22,108753,Groceris,South,533,8
9bc633fa-9357-465a-ae43-e2a768b53692,16/11/2021,Anthony Reid,Female,63,148943,Entertainment,South,446.47,1
780c46bb-d6f9-4c0f-9ff2-2c2b6bbb77e6,28/03/2024,John Carr,Female,42,126294,Groceris,West,206.94,9
c2db98b6-7bba-4316-8b7a-1c0a91d626cd,23/08/2022,Ryan Esparza,Male,18,104117,Entertainment,South,24.89,1
b8ca45e0-e9e3-4ada-987d-b406d138817b,10/11/2023,Justin Mccall,Female,31,84941,Entertainment,West,331.61,2
ffeac966-45e2-47cb-8629-710397f4615c,20/02/2022,David Harris,Female,41,54003,Entertainment,East,740.22,7
b9d17347-42c7-426d-a447-43dcd3f47913,13/05/2021,Mr. Michael Thompson,Male,50,118217,Clothing,West,710.58,6
7b90e7e5-606a-4844-a9aa-54eceea508ca,20/02/2021,Daniel Anderson,Male,47,84403,Entertainment,East,272.38,4
21657401-63b8-4388-9d71-b8757290d256,03/06/2020,Katherine Rodriguez,Female,45,146621,Clothing,South,912.23,6
b331baee-5b79-4a31-a2c1-a6e042abeb5c,01/08/2022,Jonathan Gross,Male,42,79828,Entertainment,West,784.5,9
64dbdff5-a366-4d2b-a02d-96fd86f084f5,19/12/2021,Taylor Cervantes,Female,69,112325,Electronics,North,539.7,5
7ed6e387-4d53-42c1-b194-6068795ba635,27/07/2023,Jerome Smith,Female,31,130151,Groceris,South,840.25,8
f9385ece-d776-48eb-b488-820ceb5ed053,03/07/2020,Amanda Mclaughlin,Male,32,90508,Electronics,South,940.42,1
6cd9ebad-0e58-4711-a0b6-16241e28e736,31/10/2020,Corey Burnett,Male,54,69885,Funiture,West,581.11,3
0fc2dadd-21d3-40d7-8548-e2d998650d41,19/11/2022,James Shah,Male,50,97145,Electronics,Central,859.19,1
62833d37-9185-466f-b141-b10e818ffa2e,06/09/2024,Dana Huerta,Female,57,57621,Clothing,East,797.56,3
f29d3f1a-0276-4f9b-b604-6c39032b1b21,08/05/2021,Joseph Rodriguez,Female,57,63139,Clothing,West,198.6,5
36fdad4e-fe49-419d-b412-d8e877f29d3b,22/12/2024,Sharon Rogers,Female,30,28567,Health & Beauty,West,651.23,7
348cf527-332f-48af-8583-bb4465370af5,15/06/2021,Christian Schwartz,Male,60,58326,Electronics,East,491.62,1
73c177d6-8337-4f98-ab4e-5277c732362e,21/05/2022,Sharon Rowe,Female,55,35991,Electronics,Central,689.04,3
df76f7ff-bc9c-4cf0-b9d0-26339d7ba2ed,17/08/2024,Ronald Crosby,Male,42,47735,Funiture,South,469.38,8
c931c631-9b95-4af1-979e-329041a0498c,21/02/2024,Jose Bush,Male,45,86301,Funiture,Central,707.03,6
a6fed08f-8f74-4b93-b76b-8693c9098199,19/02/2024,Patricia Harper,Female,31,149307,Health & Beauty,East,91.45,3
08c20ba4-ba7e-43cf-88b3-b425d9216904,25/05/2022,Rick Schneider,Female,64,113600,Health & Beauty,East,41.72,3
93e491a0-4a8c-4ab6-a6cb-7f5e163209fd,10/03/2020,Marcus Martin,Male,60,114097,Groceris,West,859.85,7
1ef447e5-2588-4591-8332-06112eead947,14/08/2022,Christine Blackburn,Male,49,54287,Entertainment,West,162.05,7
ec234e25-9c1e-493d-af19-9c501c35f18b,31/01/2022,Donna Long,Male,44,119914,Funiture,Central,979.18,6
703e4732-a79e-483c-8882-43b74e7a67f4,27/03/2020,Kristen Jones,Male,32,118761,Entertainment,East,143.59,8
af3c2202-6fb5-4869-8428-fced6d76d13e,19/07/2020,Laurie Moran,Male,46,85208,Entertainment,East,444.9,3
5c6d8a4f-8edb-4cc5-a581-856a8032c428,26/01/2020,Sara Sullivan,Female,40,140910,Entertainment,East,404.55,9
1d0a14f8-cf55-4a52-ba6d-4c2651e2b6c7,17/07/2024,Teresa Santos,Female,61,100186,Electronics,West,507.83,6
f42530cf-90a7-40b7-a45d-ed0bee1c3b9a,30/05/2022,Melissa Todd,Female,35,128680,Electronics,Central,950.77,6
0fe7c734-efa1-498d-b36a-49a03278ae1a,01/10/2024,Melissa Olsen,Male,70,81463,Funiture,East,220.24,7
7f50607e-1e63-4f77-888b-5733ea50c747,21/03/2020,Karen Richards,Male,53,148769,Health & Beauty,West,383.15,1
a11bf605-f913-4820-a048-373fa909c067,25/05/2022,David Maddox,Male,41,38200,Health & Beauty,North,676.85,1
3852644f-1777-4c2c-9b37-42b14f418bd3,12/06/2023,Michael Holden,Female,41,79227,Groceris,Central,908.3,3
8078dd0b-9bcd-42b5-9b58-bd03c8cafabb,23/04/2020,Janet Hoffman,Male,36,117787,Entertainment,East,503.95,6
02f41f50-086b-4a32-a940-7a7a91532dcc,01/08/2023,Karen Harper,Male,36,53810,Electronics,South,189.9,4
b159f274-dd35-4dd7-ab63-e60e0b991e0d,10/11/2022,Daniel Andrews,Male,66,86647,Health & Beauty,South,901.2,6
47801091-61bf-49a9-89fb-8db2730c6f6d,21/01/2022,Brad Wilson,Female,53,137635,Electronics,South,397.88,9
d78c980b-3522-4f5e-9013-43b5b2887b33,29/04/2021,Alexis Flynn,Male,21,47615,Funiture,West,327.12,8
77121528-0ec5-4aac-b18c-416c1692047e,06/01/2023,Jennifer Burnett,Male,20,140792,Funiture,West,237.2,8
4eb3e69a-839f-4d61-9722-8949631210cc,23/03/2022,Tristan Miller,Male,54,55172,Groceris,North,8302.46,3
4fa3ff87-c1a2-48fa-bfc6-03cbe82109f8,03/03/2023,Alyssa Foley,Male,41,133325,Funiture,North,122.97,7
4d9474f1-6c55-4a2a-bb8e-341c27200583,31/07/2024,Jennifer Garza,Male,19,111126,Clothing,Central,105.28,6
4e29a727-5a3b-498b-a8b5-45d09a345b5b,25/03/2020,Brianna Johns,Male,64,97854,Clothing,South,152.01,8
a167f5ce-c949-49f6-acba-dbe2cbf5478a,12/02/2022,Joe Haley,Female,33,127295,Funiture,South,401.42,3
132caad2-c605-471d-9eae-f81e78268338,10/05/2024,Jeremy Stanley,Male,54,124729,Groceris,Central,603.37,3
41d94c79-d0e7-400d-8ecc-0cca3f40be39,02/11/2020,Karen Mccullough,Female,64,26068,Clothing,East,679.46,2
a0a1faac-8a6a-4a07-931b-52f233afe637,28/05/2020,Sarah Black,Male,67,89425,Groceris,West,476.4,2
8ef29e35-a857-489a-815e-7110abc800a8,11/04/2020,Joshua Taylor,Female,47,114624,Health & Beauty,Central,707.22,6
f39e7511-0d85-420e-ba03-a250627c45e6,20/01/2021,Judy Torres,Male,31,109366,Electronics,East,703.7,8
a76175a9-477b-4a88-ae6a-ac1d0f454a50,16/03/2024,Michelle Garrett,Female,36,64814,Funiture,South,4118.04,7
b7980159-554d-4c67-bafb-0bae278c287b,12/12/2024,Neil Sanchez,Male,54,34502,Entertainment,Central,491.5,5
c2b64062-a472-4e99-8c2a-8699f184ab3d,04/08/2022,Mary West,Female,52,109816,Electronics,East,668.64,9
42201bd6-861f-47f5-bb62-81f46492ac71,01/10/2024,Randy Krause,Male,44,130927,Clothing,Central,183.9,9
94361808-241b-4c4e-b216-47d3d5834ba0,17/09/2020,Amanda Cooke,Male,70,74334,Funiture,North,4499.04,1
6663ab41-479e-471c-baa8-e94338a491b2,13/04/2022,Sandra Mason,Male,41,97474,Clothing,North,240.64,4
228499b8-326b-4195-85dc-8cb4df2964aa,11/09/2023,Joyce Johnson,Female,19,112788,Electronics,West,705.4,7
d96bc384-7565-46e5-b9cb-a1927fa49b54,23/03/2024,Mrs. Rachel Bell,Male,22,73887,Entertainment,North,238.68,5
194d72cd-56a9-4097-8af8-d850e5ffce81,12/03/2023,Jennifer Rodgers,Female,35,100016,Entertainment,South,381.2,7
116c6717-f5da-4fb0-b2ec-01d2fe7f8b35,02/10/2024,Adam Thomas,Male,27,133297,Clothing,South,953.88,1
44bb75f7-85c6-4afd-8cfc-64d5b89a03d9,09/02/2021,Teresa Keller,Female,48,30290,Funiture,East,212.45,9
c01f1d79-569c-413b-8144-6112b9d25c0e,20/02/2023,James Ray,Male,31,30206,Health & Beauty,East,519.23,7
e75a3eb3-931c-41f7-88d7-4162e6478562,08/06/2024,Lisa Stewart,Female,52,117420,Clothing,West,173.1,1
6991bda8-e462-47b5-af03-59b6c28da3fc,26/09/2022,David Rodriguez,Male,66,136567,Groceris,Central,360.37,2
c08134e5-34d2-4421-b67a-0eecb7139b84,06/06/2023,Keith Wright,Female,64,33488,Clothing,North,307.82,3
ed7a97a3-a0e7-4765-89bb-72836f3ed4b7,08/04/2022,Sophia Carter,Male,53,148599,Electronics,West,227.26,4
958fe50c-14fa-4a30-bfd2-b493e573ced6,25/07/2024,Emily Mosley,Female,32,121984,Funiture,Central,648.33,6
799ccacc-2e4b-4f73-bbf2-3206c82857fe,14/09/2021,Darren Johnson,Male,25,42286,Electronics,West,295.55,7
6d65ed3c-89fa-4b78-839b-3fc90674e5ba,16/09/2024,Breanna Gamble,Male,51,146670,Entertainment,South,228.76,7
f153c7cb-d69f-415a-86bf-6cf30a4b0f23,25/05/2023,Bernard Page,Male,49,25690,Clothing,West,376.16,3
2d00a53d-c39d-414c-b797-1163384309d2,04/01/2023,Mr. Brian Henderson DDS,Male,67,28795,Clothing,North,938.69,2
8fd3282d-45f4-437b-8a21-29dca68d119d,04/12/2022,Dylan Scott,Male,48,131116,Groceris,West,626.45,6
41281ad9-b9f0-4994-8074-b6e878536f45,13/04/2023,Tiffany Montgomery,Female,24,55102,Groceris,East,24.04,3
07652449-26bd-43bc-8586-4f4313706a3b,21/05/2024,Joanne Sexton,Female,38,44054,Entertainment,West,16196.4,7
73125dcc-02ea-4067-8938-8b2dcd32b8b0,21/05/2020,Timothy Gill,Female,47,143664,Clothing,West,372.61,6
f56c1ca4-d2a6-4b3d-a257-9cac1d1454c1,27/06/2021,Timothy Yang,Male,53,96601,Groceris,East,732.88,8
d3b89bbc-9ec2-4428-8e04-02e21260ac48,04/04/2022,Christopher Lewis,Male,22,34697,Health & Beauty,Central,586.26,4
c7afa68a-002a-4157-86e4-d0ad2abdb342,21/12/2021,Tiffany Page,Male,41,47530,Groceris,North,479.35,4
77ab95e2-64ef-4f33-b4a0-b892edc8f0a7,16/03/2023,Jose Wood,Female,27,31739,Groceris,North,41.81,2
0a1ffa7c-ca7a-4dd2-b069-4e79f472869c,19/07/2021,Rebecca Garrett,Male,59,85460,Entertainment,North,749.04,2
4c2468d6-0db2-45ab-b082-a47b9ecdb203,02/12/2021,Michael Freeman,Female,26,59894,Entertainment,South,152.94,5
1f196253-f32e-4c5b-9702-11dd53e2ecaa,08/10/2022,John Lewis,Female,65,71493,Entertainment,West,950.81,1
03711df6-caed-4cfc-88b1-c69501b0932e,26/09/2022,Kelly Wolf,Male,41,50894,Entertainment,Central,86.49,5
f417bd41-38e7-4c69-bf17-410e36e31466,15/11/2020,Jessica Myers,Male,65,121312,Health & Beauty,West,984.93,9
6cb824b8-8cbd-4618-9df6-85942ac45605,09/03/2022,Christina Edwards,Male,33,122247,Clothing,West,259.94,8
8579c378-862a-4c70-bbb5-79da729d2259,20/11/2022,John Ward,Male,35,105529,Entertainment,North,460.99,4
4c50839b-2f66-448e-9542-1765e06697cb,15/12/2023,William Berry,Male,40,44072,Electronics,East,948.73,7
5ea21d18-a6b6-4797-8c53-9d5f34bf5200,10/04/2023,Emily Brown,Male,27,98409,Clothing,West,446.38,3
de41ab26-527c-44f4-b200-97da042e6285,01/06/2024,Theresa Bailey,Male,66,76745,Clothing,West,304.31,3
6b3db729-5179-47a4-ad49-6e0fbb1debc8,16/12/2023,Jaime Escobar,Male,40,52431,Clothing,South,935.1,6
060acf8c-c6cb-4fd0-9947-03a6173ca114,24/05/2023,Joshua Blevins,Female,36,91788,Health & Beauty,West,194.08,1
3be67d74-e645-4647-b71d-644e88fc96af,03/10/2023,Jack Mccann,Female,28,42713,Electronics,South,135.14,4
9af685b0-df48-4993-9e1b-1aacef0228f4,29/09/2021,Luis Jackson,Male,63,143278,Funiture,West,608.66,3
a1342b16-76d6-462c-bcef-c4c7b5f14b7c,19/07/2021,Clarence Williamson,Male,53,139352,Funiture,Central,973.36,1
3ec80da7-9d3d-4a50-b3c4-99d3456ae812,08/02/2022,Melissa Woodard,Female,21,113792,Health & Beauty,South,557.93,4
88374dba-3ead-4aac-83d3-2dfcec4e389b,13/02/2020,Jessica Johnson,Female,48,116751,Clothing,Central,536.42,4
0967e893-668f-4e1d-becc-07e3d97f1792,19/11/2022,Brian Martin,Female,19,118074,Electronics,East,463.4,8
02ae5a1a-78a4-4824-8641-7a90216a8d1f,14/05/2020,Lisa Flores,Male,20,86943,Electronics,South,564.79,9
f3c7a856-ee82-4b6f-a2df-4260e7fc01c5,13/05/2024,Robert Perez,Female,27,41738,Clothing,South,13.4,4
3ba5ff43-8122-4f71-a753-eb7758070ded,02/08/2021,Deborah Hopkins,Male,29,144463,Entertainment,West,842.46,9
3e0fd34c-1a03-4b64-9708-24ec887aa75e,03/04/2021,Joanna Osborne,Female,20,53350,Electronics,East,241.43,1
4d4fc9d9-ff6a-4b13-8d9b-770f45a72d70,08/08/2020,Kimberly Franco,Female,53,143986,Electronics,South,984.47,2
096bd056-1fb1-4135-ba86-25368a5dd159,26/06/2023,Lindsay Harper,Female,37,147171,Funiture,North,313.64,3
418756de-eb04-45bd-a674-4a6052c03d0e,16/12/2021,Stephen Fields,Male,69,105096,Electronics,North,875.67,7
82dd55b9-06b1-42ae-9ce5-92e612138e88,29/02/2020,Steven Boone,Male,70,56705,Funiture,North,735.79,2
2f1b6d85-cbcb-4d92-b7fa-0e0d0f305979,08/05/2024,Christopher Sweeney,Male,23,64499,Groceris,West,956.77,5
113406d0-8d82-40ab-be92-c5a0a0cc4c10,07/10/2023,James Romero,Male,51,120618,Entertainment,West,868.91,2
46ce1b70-9193-4a9c-b95f-ef06d1cf5a36,09/06/2023,Kathryn Thomas,Female,37,38288,Entertainment,North,192.04,6
8e427077-4939-4dff-ae5a-c0f95c09d618,03/12/2020,Lisa Stone,Male,33,69687,Clothing,North,509.12,6
97c21669-39a4-4842-9ca3-eef4e8bdd051,07/11/2021,Sandra Sanders,Male,25,72581,Electronics,North,516.85,1
e27a80da-2dbe-4d9d-a71e-03d86012a2c8,14/01/2024,Rhonda Frazier,Male,48,41381,Electronics,South,169.32,4
e4984c6a-3521-46d8-9c54-2804f160b75b,16/07/2021,Randy Chase,Female,38,120913,Health & Beauty,Central,359.14,6
47995d70-de75-4476-8f93-17742e75c4ac,27/12/2022,Cristina Tucker,Male,41,42288,Health & Beauty,Central,917.74,2
276ef3da-b444-4d2e-89bc-c47546edbdda,31/12/2022,Christopher Williams,Female,39,98482,Groceris,North,964.55,5
9b64fbe2-b58b-4043-bbd1-fedfc890a73a,06/12/2024,Laura Davis,Male,26,59349,Groceris,East,170.62,7
ca6f7de8-61e6-4782-8b0b-3d9a4369a626,19/06/2020,Timothy Tanner,Male,69,31319,Clothing,Central,493.46,8
d377d572-1997-435a-a529-79d55e8f73cc,28/12/2024,Barry Sanders,Male,28,71835,Electronics,West,514.15,1
10ae793a-2dc5-40ce-8bbf-d296afc1ad70,19/11/2024,James Sanders,Male,67,48145,Health & Beauty,West,140.55,7
034ade9b-875d-4a18-ab8c-f672f79bfc11,22/02/2023,Lynn Cuevas,Male,59,128513,Health & Beauty,West,431.08,9
d7a549c7-c855-4837-b535-4d28dd229673,09/07/2021,Shawn Rogers,Female,49,143118,Clothing,Central,796.66,3
76c55d06-c86f-4dcd-be79-7bedd9a5c69f,31/01/2022,Spencer Jones,Male,25,51366,Electronics,East,934.35,6
c7ec4bc5-f2e7-4aee-9ff0-7b0300454f9a,09/09/2020,Mr. Jonathan Johnson MD,Male,68,123474,Health & Beauty,Central,443.68,9
973b0a34-f3d9-44e9-8448-f2a2860b8a5f,08/12/2024,Gregory Roberson,Male,26,92976,Funiture,East,56.66,3
dbb94618-5acc-417c-954c-a89ee066ca37,03/08/2020,Kari Williams,Female,64,125834,Entertainment,South,223.13,6
e20bd376-1232-4cc2-8b80-4b799a59f218,04/01/2023,Gordon Kelley,Female,59,136490,Entertainment,East,271.68,8
81826aeb-3b81-4453-b7a0-97d8f259ee75,11/08/2020,Kyle Fox,Male,69,138831,Clothing,West,12.81,6
5c3ae3f3-fb29-4945-baca-86e527e4aa44,21/09/2022,Barbara York,Male,56,74308,Entertainment,Central,281.26,9
5cca1a62-a30d-4a88-8635-73f614d2e3b8,02/03/2021,Brandon Lewis,Female,29,122983,Clothing,West,419.42,1
5c22cba2-2163-48a5-901e-6ba5d0bd5e1d,20/01/2024,Donna Hoover,Male,70,33471,Funiture,West,257.54,7
82148011-1b59-4025-a9a9-a5732a9aa2c3,19/05/2022,Ruth George,Male,49,26250,Funiture,West,302.48,5
98a70f64-53bf-46e7-8819-4eaefb13de50,01/09/2020,Amanda Joseph,Female,38,120434,Groceris,East,50.2,5
732e3b8c-3e71-4dd5-b212-c4a677f1c4ed,20/09/2023,Brenda Washington,Female,36,143139,Electronics,East,498.76,9
4979b709-843e-413d-a66a-1da20689c5e1,17/08/2024,Angel Cooper,Male,31,95239,Health & Beauty,North,637.27,1
4db8c68a-40fe-4ea9-ae91-40d2bf11a8d9,14/01/2024,Alan Nguyen,Female,32,35062,Groceris,South,860.93,7
1ec47da1-9c11-44f6-ac7f-cc1b9edf1b76,16/03/2021,Tyler Carpenter,Male,29,45372,Funiture,East,478.81,5
32f103f2-f1bc-4699-ae90-fd83d956affd,20/06/2021,Brittany Martinez,Male,47,71221,Electronics,South,542.97,9
cb88054e-e08e-436f-a804-04733c272207,28/03/2023,Andrew Evans,Female,59,60256,Entertainment,West,193.6,1
890020db-275f-467f-b854-bc406a48dbd7,22/02/2022,Nicole Simmons,Male,54,84819,Health & Beauty,Central,708.2,7
1d90ad27-44ca-4b21-8cbe-12ef10839019,05/11/2024,Stacey Russell,Female,31,125681,Electronics,Central,512.41,3
adfb0fe5-19f6-4741-a164-233c6303e98d,23/01/2024,Kevin Coleman,Female,67,75494,Clothing,South,122.88,8
04f31f27-3f39-4f1d-b489-00166df8e834,14/08/2023,Debbie Cherry,Female,24,35637,Groceris,South,161.2,3
625554b3-2b3d-4a59-b5a6-4228b7112b60,25/06/2020,Mary Ali,Male,19,30816,Electronics,North,650.83,1
21e0197b-cd45-40f3-a43b-f7503b61d9cc,30/06/2024,James Anthony,Male,31,66102,Groceris,South,807.49,6
95ab8d5c-2af3-4127-bdb8-f7176f7dd4cf,07/11/2022,Rachel Figueroa,Female,19,131100,Electronics,Central,304.25,3
71584b4d-0ec9-4249-8c01-f4c3a3341c33,10/03/2020,Gabriela Brown,Female,60,46420,Health & Beauty,South,373.53,6
55350cc8-ae67-48bc-bdd1-006f6cb966c2,12/12/2023,Nancy Le,Male,68,68319,Funiture,Central,649.83,8
b7d2b06e-fb61-4a60-929a-dd0cffcea95d,13/03/2023,Arthur Byrd,Male,63,27855,Health & Beauty,East,492.75,1
e4494cb2-96ee-4450-b9cc-f88147f0daab,31/12/2024,Stephanie Castillo,Female,46,149507,Electronics,East,235.96,8
ecba4026-e818-4147-9571-92706baf0ac6,14/08/2022,Angel Whitney,Female,26,132880,Clothing,North,842.54,3
